text,tags
MIC_G36&5.56_SDD_FICO_Funds Management_23062021_V1.0.pdf,"['SDD', 'FICO']"
MIC_G36&5.56_SDD_FICO_Funds Management_V 1.0_09062021.docx,"['SDD', 'FICO']"
MIC_G36&5.56_SDD_FICO_Master Data_23062021_V1.0.pdf,"['SDD', 'Master Data', 'FICO']"
MIC_G36&5.56_SDD_FICO_OrgStructure_23062021_V1.0.pdf,"['SDD', 'FICO']"
MIC_G36-TS-PM Breakdown Maintenance Enh.pdf,['PM']
MIC_G36-TS-PM Calibration Maintenance Enh.pdf,['PM']
MIC_G36-TS-PM Call Date Notif Trigger.pdf,['PM']
MIC_G36-TS-PM External MIC Services Enh.pdf,['PM']
MIC_G36-TS-PM Notif Creation Enh.pdf,['PM']
MIC_G36-TS-PM Outlook mail Non Stock Material enh.pdf,['PM']
MIC_G36-TS-PM Work Order Form.pdf,['PM']
MIC_G36-TS-PP Missing Parts Enhancement.pdf,['PP']
MIC_G36-TS-PP Pending Operation Enh.pdf,['PP']
MIC_G36_ SDD_MM_Consumable Purchasing_V 2.0_16062021.pdf,"['SDD', 'MM']"
MIC_G36_ SDD_MM_Core Inventory Management_V 3.0_12062021.pdf,"['SDD', 'MM']"
MIC_G36_ SDD_MM_Master Data_V 1.0_12062021.pdf,"['SDD', 'Master Data', 'MM']"
MIC_G36_ SDD_MM_Procurement of Direct Material_V 2.0_12062021.pdf,"['SDD', 'MM']"
MIC_G36_ SDD_MM_Purchase Contract_V 1.0_12062021.pdf,"['SDD', 'MM']"
MIC_G36_ SDD_MM_Request for Price_V 1.0_12062021.pdf,"['SDD', 'MM']"
MIC_G36_ SDD_WM_Basic Warehouse Processing_V 1.0_12062021.pdf,['SDD']
MIC_G36_ SDD_WM_Master Data_V 1.0_12062021.pdf,"['SDD', 'Master Data']"
MIC_G36_ SDD_WM_Organization Structure_V 2.0_16062021.pdf,['SDD']
MIC_G36_1FM_QM in procurement_workshop_report_31.05.2021.docx,"['Workshop', 'QM']"
MIC_G36_BUSINESS PARTNER .jpg,['General']
MIC_G36_Deliverables Audit Tracker_V1.0_2021.xlsx,['General']
MIC_G36_Deliverables Audit Tracker_V1.0_30052021.xlsx,['General']
MIC_G36_End User list_V1.0_12082021.xlsx,['General']
MIC_G36_FICO_Accounts Payable_User Manual.pdf,"['User Manual', 'FICO']"
MIC_G36_FICO_Asset Accounting_User Manual.pdf,"['User Manual', 'FICO']"
MIC_G36_FICO_Configuration Document_V1.0.pdf,['FICO']
MIC_G36_FICO_Controlling_User Manual.pdf,"['User Manual', 'FICO']"
MIC_G36_FICO_Funds Management_User Manual.pdf,"['User Manual', 'FICO']"
MIC_G36_FICO_General Ledger_User Manual.pdf,"['User Manual', 'FICO']"
MIC_G36_FICO_Golive sign off.pdf,['FICO']
MIC_G36_FICO_Manual settings_email proof.pdf,"['Email', 'FICO']"
MIC_G36_FICO_Petty Cash Process_User Manual.pdf,"['User Manual', 'FICO']"
MIC_G36_FICO_UAT confirmation email proof.pdf,"['Email', 'Testing Docs', 'FICO']"
MIC_G36_FINISHED GOODS.jpg,['General']
MIC_G36_FRS_BL-PP-001-Customized job cards with barcode need to be printed on each production line.pdf,"['FRS', 'PP']"
MIC_G36_FRS_BL-PP-002-Customized label needs to print in packaging section.pdf,"['FRS', 'PP']"
MIC_G36_FRS_BL-PP-003-Missing parts notification list with respect to plant is sent to controller.pdf,"['FRS', 'PP']"
MIC_G36_FRS_BL-PP-004-Notification to the next assembly operation once current operation is done.pdf,"['FRS', 'PP']"
MIC_G36_FRS_BL-PP-005-Production Efficiency Report at order level and Operation level and WorkCentre level.pdf  ,"['FRS', 'PP']"
MIC_G36_FRS_BL-PP-006-Customized packing list form Quality certificate during GR.pdf,"['FRS', 'PP']"
MIC_G36_FRS_BL-PP-007-Delay Notification on pending operations and needs Managers confirmation to proceed the order operation if it got delayed more than a particular period.pdf,"['FRS', 'PP']"
MIC_G36_FRS_BL-PP-008-No confirmation if yield is less than the actual quantity.pdf,"['FRS', 'PP']"
MIC_G36_FRS_BL-PP-010-Custom serial number for finished material.pdf,"['FRS', 'PP']"
MIC_G36_FRS_BL-PP-011-FG delivery serial number form.pdf,"['FRS', 'PP']"
MIC_G36_FRS_BL-PP-012-FG delivery internal form.pdf,"['FRS', 'PP']"
MIC_G36_FRS_BL-PP-013-FG Delivery customer form.pdf,"['FRS', 'PP']"
MIC_G36_FRS_BL-QM-001-Customized quality certificate (inspection plan) to be printed in process inspection.pdf  ,"['FRS', 'QM']"
MIC_G36_FRS_BL-QM-002-Customized scrap report print.pdf,"['FRS', 'QM']"
MIC_G36_FRS_BL-QM-003-Mail to Quality team during lot creation.pdf,"['FRS', 'QM']"
"MIC_G36_FRS_BL-QM-004-Mail to Quality team during lot completion to be sent (Accepted, Rejected, Loose, Scrap, Mishandle) .pdf","['FRS', 'QM']"
MIC_G36_FRS_BL-QM-005-Customized quality certificate to be printed after Source inspection.pdf,"['FRS', 'QM']"
MIC_G36_FRS_CAD Drawing Request Form_BL-PM-009-V1.0_27062021.pdf,"['FRS', 'PM']"
MIC_G36_FRS_Material Purchase Order Printout_BL-MM-004_V 1.0_27062021.pdf,"['FRS', 'MM']"
MIC_G36_FRS_Material Purchase Requisition Printout_BL-MM-002_V 1.0_27062021.pdf,"['FRS', 'MM']"
MIC_G36_FRS_PM_Breakdown_Spare_Parts_Fiori_Inbox_V1.0_23062021.pdf,"['FRS', 'PM']"
MIC_G36_FRS_PM_Email_Notification_V1.0_20062021.pdf,['Email']
MIC_G36_FRS_PM_Non-Stock_Material_Outlook_Mail_V1.0_27062021.pdf,"['FRS', 'PM']"
MIC_G36_FRS_PM_Work_Order_Form_V1.0_21062021.pdf,"['FRS', 'PM']"
MIC_G36_FRS_Reservation Printout_BL-MM-007 & 008_V 1.0_27062021.pdf,"['FRS', 'MM']"
MIC_G36_FRS_Service Purchase Order Printout_BL-MM-006_V 1.0_27062021.pdf,"['FRS', 'MM']"
MIC_G36_FRS_Service Purchase Requisition Printout_BL-MM-005_V 1.0_27062021.pdf,"['FRS', 'MM']"
MIC_G36_FRS_Tools Requisition Printout_BL-MM-011_V 1.0_27062021.pdf,"['FRS', 'MM']"
MIC_G36_FTS_MM_Core Inventory Management S1_V 1.0_01062021.docx,"['Email', 'FTS', 'MM']"
MIC_G36_FTS_MM_Core Inventory Management S2_V 1.0_02062021.docx,"['Email', 'FTS', 'MM']"
MIC_G36_FTS_MM_Master data_V 1.0_26052021.docx,"['Master Data', 'FTS', 'MM']"
MIC_G36_FTS_MM_Masterdata_V 1.0_24052021.docx,"['Master Data', 'FTS', 'MM']"
MIC_G36_FTS_MM_Organization Structure_S2 V 1.0_30052021.docx,"['FTS', 'MM']"
MIC_G36_FTS_MM_Organization Structure_V 1.0_23052021.docx,"['FTS', 'MM']"
MIC_G36_FTS_WM_Basic warehouse process_V 1.0_14062021.docx,['FTS']
MIC_G36_HCM_Manual settings_email proof.pdf,"['Email', 'HCM']"
MIC_G36_HCM_UAT Confirmation email proof.pdf,"['Email', 'Testing Docs', 'HCM']"
MIC_G36_MM Configuration Document_V1.0.pdf,['MM']
MIC_G36_MM&WM_MOM SDD sign off and backlog confirmation discussion 15062021.pdf,"['MoM', 'MM']"
MIC_G36_MM-BUSINESS PARTNER (SUPPLIER) _USER MANUAL_V1.1.pdf,"['User Manual', 'MM']"
MIC_G36_MMWM_UAT confirmation email proof.pdf,"['Email', 'Testing Docs', 'MM']"
MIC_G36_MM_GoLive sign off.pdf,['MM']
MIC_G36_MM_INVENTORY_USER MANUALS_V1.1.pdf,"['User Manual', 'MM']"
MIC_G36_MM_MATERIAL MASTER_USER MANUAL_V1.1.pdf,"['User Manual', 'Master Data', 'MM']"
MIC_G36_MM_PHYSICAL INVENTORY_USER MANUAL_V1.1.pdf,"['User Manual', 'MM']"
MIC_G36_MM_PURCHASE CONTRACT_USER MANUALS_V1.1.pdf,"['User Manual', 'MM']"
MIC_G36_MM_PURCHASE INFO RECORD_USER MANUALS_V1.1.pdf,"['User Manual', 'MM']"
MIC_G36_MM_PURCHASE ORDER_USER MANUALS_V1.1.pdf,"['User Manual', 'MM']"
MIC_G36_MM_PURCHASE REQUISITION_USER MANUAL_V1.1.pdf,"['User Manual', 'MM']"
MIC_G36_MM_REQUEST FOR QUOTATION(RFQ)_USER MANUAL_V1.1.pdf,"['User Manual', 'MM']"
MIC_G36_MM_SERVICE MASTER_USER MANUALS_V1.1.pdf,"['User Manual', 'Master Data', 'MM']"
MIC_G36_MM_SOURCE LIST _USER MANUALS_V1.1.pdf,"['User Manual', 'MM']"
MIC_G36_MM_Vendor master confirmation email proof.pdf,"['Email', 'Master Data', 'MM']"
MIC_G36_MM_material master 2 _email confirmation email prood.pdf,"['Email', 'Master Data', 'MM']"
MIC_G36_Master data templates_MM.pdf,"['Templates', 'Master Data', 'MM']"
MIC_G36_Master data templates_PM.pdf,"['Templates', 'Master Data', 'PM']"
MIC_G36_Master data templates_PP.pdf,"['Templates', 'Master Data', 'PP']"
MIC_G36_Master data templates_QM.pdf,"['Templates', 'Master Data', 'QM']"
MIC_G36_PM_GoLive sign off.pdf,['PM']
MIC_G36_PM_Manual settings_email proof.pdf,"['Email', 'PM', 'User Manual']"
MIC_G36_PM_UAT confirmation email proof.pdf,"['Email', 'Testing Docs', 'PM']"
MIC_G36_PM_User Manual_Breakdown Maintenance.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Building Maintenance.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Calibration Maintenance.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Corrective Maintenance.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Equipment.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_External Service Maintenance.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Fiori Walkthrogh.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Functional Location.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Maintenance Plan.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Maintenance Strategies.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Material Procurement (Stock & Non-Stock).pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Measuring Point.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Performance Based Preventive Maintenance.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Print Work Order.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Task List.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Time Based Preventive Maintenance.pdf,"['User Manual', 'PM']"
MIC_G36_PM_User Manual_Work Center.pdf,"['User Manual', 'PM']"
MIC_G36_PP&QM_Manual settings_email proof.pdf,"['Email', 'QM']"
MIC_G36_PP_Golive sign off.pdf,['PP']
MIC_G36_PP_workshop_report_ SDD_Signoff discussion_13062021.docx,"['SDD', 'Workshop Report', 'PP']"
MIC_G36_QM_Master data confirmation email proof.pdf,"['Email', 'Master Data', 'QM']"
MIC_G36_QM_UAT confirmation email proof.pdf,"['Email', 'Testing Docs', 'QM']"
MIC_G36_RAW MATERIAL .jpg,['General']
MIC_G36_S4HANA_Cut Over Workshop_MOM_22092021.doc,"['MoM', 'Workshop', 'Cut-Over Plan']"
MIC_G36_SDD & Backlog Sign Off Meeting Report.docx,"['SDD', 'Meeting PPT']"
MIC_G36_SDD_HCM_Organizational Management_V1.0_13052021.pdf,"['SDD', 'HCM']"
MIC_G36_SDD_HCM_Personnel Administration_V1.0_16052021.pdf,"['SDD', 'HCM']"
MIC_G36_SDD_HCM_Time Management_V1.0_18052021.pdf,"['SDD', 'HCM']"
MIC_G36_SDD_MM_Organization Structure_V 2.0_12052021.pdf,"['SDD', 'MM']"
MIC_G36_SDD_MM_Physical Inventory_V 1.0_12062021.pdf,"['SDD', 'MM']"
MIC_G36_SDD_MM_Procurement of  Services_V 1.0_12052021.pdf,"['SDD', 'MM']"
MIC_G36_SDD_MM_Return to Supplier_V 1.0_12062021.pdf,"['SDD', 'MM']"
MIC_G36_SDD_MM_Supplier Evaluation and Performace Monitoring_V 1.0_12062021.pdf,"['SDD', 'Testing Docs']"
MIC_G36_SDD_PM_Breakdown_Maintenance_V1.1_13062021.pdf,"['SDD', 'PM']"
MIC_G36_SDD_PM_Building_Maintenance_V1.0_13062021.pdf,"['SDD', 'PM']"
MIC_G36_SDD_PM_Corrective_Maintenance_V1.1_13062021.pdf,"['SDD', 'PM']"
MIC_G36_SDD_PM_External_Services_Maintenance_V1.0_15062021.pdf,"['SDD', 'PM']"
MIC_G36_SDD_PM_Master_Data_V1.1_13062021.pdf,"['SDD', 'Master Data', 'PM']"
MIC_G36_SDD_PM_Organisation_Structure__V1.0_15062021.pdf,"['SDD', 'PM']"
MIC_G36_SDD_PM_Preventive_Maintenance_V1.1_13062021.pdf,"['SDD', 'PM']"
MIC_G36_SDD_PM_ZPM11_Calibration_Maintenance_V1.0_21062021.pdf,"['SDD', 'PM']"
MIC_G36_SDD_PP_31L_Production Capacity Evaluation_V 1.0_12062021.pdf,"['SDD', 'Testing Docs', 'PP']"
MIC_G36_SDD_PP_3LQ_Production capacity Levelling_V 1.0_12062021.pdf,"['SDD', 'PP']"
MIC_G36_SDD_PP_BJ5_Make to stock_Discrete Manufacturing_V 1.0_12062021.pdf,"['SDD', 'PP']"
MIC_G36_SDD_PP_BJN_Rework_processing_V 1.0_12062021.pdf,"['SDD', 'PP']"
MIC_G36_SDD_PP_J44_Material Requirement Planning_V 1.0_12062021.pdf,"['SDD', 'PP']"
MIC_G36_SDD_PP_ZPP1_Organization Structure_V 1.0_12062021.pdf,"['SDD', 'PP']"
MIC_G36_SDD_PP_ZPP2_Master Data_V 1.0_12062021.pdf,"['SDD', 'Master Data', 'PP']"
MIC_G36_SDD_QM_1E1_Quality Inspection in Discrete Manufacturing_V 1.0_14062021.pdf,"['SDD', 'QM']"
MIC_G36_SDD_QM_1FM_Quality Inspection in procurement_V 1.0_14062021.pdf,"['SDD', 'QM']"
MIC_G36_SDD_QM_2F9_Quality Management of complaints against suppliers_V 1.0_14062021.pdf,"['SDD', 'QM']"
MIC_G36_SDD_QM_2QN_Non Conformance_V 1.0_14062021.pdf,"['SDD', 'QM']"
MIC_G36_SDD_QM_2QP_Quality Management in Internal problems_V 1.0_14062021.pdf,"['SDD', 'QM']"
MIC_G36_SDD_QM_2V0_SAP Fiori Analytical Apps for Quality Management_V 1.0_14062021.pdf,"['SDD', 'QM']"
MIC_G36_SDD_QM_ZQM1_Organization Structure_V 1.0_14062021.pdf,"['SDD', 'QM']"
MIC_G36_SDD_QM_ZQM2_Master Data_V 1.0_14062021.pdf,"['SDD', 'Master Data', 'QM']"
MIC_G36_SDD_WM_Physical Inventory_V 1.0_12062021.pdf,['SDD']
MIC_G36_SEMI FINISHED .jpg,['General']
MIC_G36_SPARE PARTS.jpg,['General']
MIC_G36_STORAGE BINS.jpg,['General']
MIC_G36_Storage Bins_confirmation email proof.pdf,['Email']
MIC_G36_TOOLS.jpg,['General']
MIC_G36_User list in PRD system_V1.0_17102021.xlsx,['General']
MIC_G36_WM Configuration Document_V1.0.pdf,['General']
MIC_G36_WM_Golive sign off.pdf,['General']
MIC_G36_WM_WAREHOUSE MANAGEMENT_USER MANUAL_V1.1.pdf,['User Manual']
MIC_G36_workshop_report_01.06.2021.docx,['Workshop']
MIC_G36_workshop_report_02.06.2021.docx,['Workshop']
MIC_G36_workshop_report_03.06.2021.docx,['Workshop']
MIC_G36_workshop_report_06.06.2021.docx,['Workshop']
MIC_G36_workshop_report_07.06.2021.docx,['Workshop']
MIC_G36_workshop_report_09.06.2021 Calibration.docx,['Workshop']
MIC_G36_workshop_report_14.06.2021.docx,['Workshop']
MIC_G36_workshop_report_23.05.2021.docx,['Workshop']
MIC_G36_workshop_report_24.05.2021.docx,['Workshop']
MIC_G36_workshop_report_26.05.2021.docx,['Workshop']
MIC_G36_workshop_report_27.05.2021.docx,['Workshop']
MIC_G36_workshop_report_30.05.2021.docx,['Workshop']
MIC_G36_workshop_report_HCM_03.06.2021.docx,"['Workshop', 'HCM']"
MIC_G36_workshop_report_HCM_07.06.2021.docx,"['Workshop', 'HCM']"
MIC_G36_workshop_report_HCM_10.06.2021.docx,"['Workshop', 'HCM']"
MIC_G36_workshop_report_HCM_24.05.2021.docx,"['Workshop', 'HCM']"
MIC_G36_workshop_report_HCM_27.05.2021.docx,"['Workshop', 'HCM']"
MIC_G36_workshop_report_HCM_31.05.2021.docx,"['Workshop', 'HCM']"
MIC_G3~2.DOC,['General']
MIC_G3~3.DOC,['General']
MIC_G3~4.DOC,['General']
MIC_MM_UT_SCRIPT -G36 (2).xlsx,['MM']
MIC_PO Format_V2.xlsx,['General']
MIC_Proj Mgr_Payment approval.msg,['Email']
MIC_SAP Customer team enablement.pdf,['General']
MIC_SAP_System connection Document_V1.0.docx,['General']
MIC_SDD & Backlog list_meeting schedule_11062021.xlsx,"['SDD', 'Meeting PPT']"
MIF709~1.DOC,['General']
MM G36 FRS email proof.pdf,"['Email', 'MM']"
MM WM TR Movement to PRD_Email proof.pdf,"['Email', 'MM']"
MM-WM TR Movement.pdf,['MM']
MM-WM-Configuration Audit Invite email proof.jpg,"['Email', 'MM']"
MM_WM_~1.PDF,['MM']
MOM_MIC_G36 & 5.56 S4HANA_WSR_MOM_28042021.doc,"['MoM', 'WSR']"
Maintenance plan.PNG,['General']
Maintenance strategy.PNG,['General']
Master inspection Characters - 2755.png,['Master Data']
MiC_G36&5.56 SAP Implementation_ SHS - Editable.xlsx,['Sales Handover Sheet']
MiC_G36&5.56 SAP Implementation_ SHS.xls,['Sales Handover Sheet']
Migration Object - Master Data upload - PRD.docx,['Master Data']
NON-DISCLOSURE ACKNOWLEDGEMENT.pdf,['General']
Nomination of Project Sponsor kaar - email proof.jpg,['Email']
Non Conformance user manual.pdf,['User Manual']
Nournet Delivery acceptance_kaar signed.pdf,['General']
Nournet proposal_payment numbers.xlsx,['General']
Original LC (1).pdf,['General']
PM G36 FRS email proof.pdf,"['Email', 'PM']"
PM TR Movement to PRD_Email proof.pdf,"['Email', 'PM']"
PM TR Movement.pdf,['PM']
PM- Configuration Audit invite email proof.jpg,"['Email', 'PM']"
PO_Format___Amendment_List___Revised_Proposal.zip,['General']
PP G36 FRS email proof.pdf,"['Email', 'PP']"
PP QM TR Movement to PRD_Email proof.pdf,"['Email', 'PP', 'QM']"
PP-QM TR Movement.pdf,"['PP', 'QM']"
PP_QM_Configuration Audit.pdf,"['PP', 'QM']"
PP_QM_~1.PDF,"['PP', 'QM']"
PR - Cross connect for MIC G36.xlsx,['General']
PR - Installation Fiber Cable for MIC G36&5.56 (1) - Copy.xlsx,['General']
PRT - 1440 Entries.png,['General']
Pro Manager & Team Assignment - RMG Email.pdf,['Email']
Production version - 109.png,['General']
Project Manager assignment.pdf,['General']
Technical TR Movement to PRD_Email proof.pdf,['Email']
User creation for FTS.jpg,['FTS']
WRICEF Catalog email proof.pdf,['Email']
Work Center - 148.png,['General']
Work center creation User manual.pdf,['User Manual']
Worksheet in MiC_G36&5_Final SHS_20200521.xlsx,['Sales Handover Sheet']
ZQM2 QM Master Data  User Manual.pdf,"['User Manual', 'Master Data', 'QM']"
ZQM3-01 In-Process Inspection Production.pdf,['General']
BOM - 109 Entries.png,['General']
Costing Approved by Srini HCM PL.JPG,['HCM']
Equipment BOM.PNG,['General']
Equipment Calibration.PNG,['General']
Equipment.PNG,['General']
Functional Location.PNG,['General']
GENERAL MAINTENANCE TASKLIST.PNG,['General']
Inspection Method - 656.png,['General']
MIC G36& 5.56 _MM-PM Analytics configuration proof.jpg,"['MM', 'PM']"
MIC G36&5.56_PP-QM Analytical configuration proof.jpg,"['PP', 'QM']"
MIC_G36 & 5.56 _ Q-gate invite.jpg,['Email']
MIC_G36_BUSINESS PARTNER .jpg,['General']
MIC_G36_FINISHED GOODS.jpg,['General']
MIC_G36_RAW MATERIAL .jpg,['General']
MIC_G36_SEMI FINISHED .jpg,['General']
MIC_G36_SPARE PARTS.jpg,['General']
MIC_G36_STORAGE BINS.jpg,['General']
MIC_G36_TOOLS.jpg,['General']
MM-WM-Configuration Audit Invite email proof.jpg,"['Email', 'MM']"
Maintenance plan.PNG,['General']
Maintenance strategy.PNG,['General']
Nomination of Project Sponsor kaar - email proof.jpg,['Email']
PM- Configuration Audit invite email proof.jpg,"['Email', 'PM']"
PRT - 1440 Entries.png,['General']
Production version - 109.png,['General']
Routing - 109 Entries.png,['General']
System access confirmation.jpg,['General']
User creation for FTS.jpg,['FTS']
Work Center - 148.png,['General']
01 - MHD LLC_BPD_4AL-01_Replicating Org Assignments from EC to S4-20200803 Ver 1.0.docx,['Business Process Design']
01 - MHD_4AL-01_Replicating Org Assignments from EC to S4HANA workbook 20200803 Ver 1.0.xlsx,['General']
01 - SOS LLC_BPD_4AL-01_Replicating Org Assignments from EC to S4-20200803 Ver 1.0.docx,['Business Process Design']
01 - SOS_4AL-01_Replicating Org Assignments from EC to S4HANA workbook 20200803 Ver 1.0.xlsx,['General']
02 - MHD LLC_BPD_4AL-02_Replicating Employee Master Data from EC to S4H -20200803 Ver 1.0.docx,"['Business Process Design', 'Master Data']"
02 - MHD_4AL-02_Replicating Employee Master Data from EC to S4HANA workbook 20200803 Ver 1.0.xlsx,['Master Data']
02 - SOS LLC_BPD_4AL-02_Replicating Employee Master Data from EC to S4H -20200803 Ver 1.0.docx,"['Business Process Design', 'Master Data']"
02 - SOS_4AL-02_Replicating Employee Master Data from EC to S4HANA workbook 20200803 Ver 1.0.xlsx,['Master Data']
03 - MHD LLC_BPD_ZAL-01_Replicating Cost Center from S4 to EC-20200803 Ver 1.0.docx,['Business Process Design']
03 - SOS LLC_BPD_ZAL-01_Replicating Cost Center from S4 to EC-20200803 Ver 1.0.docx,['Business Process Design']
04 - MHD LLC_BPD_4LS-01 Replicate Annual Leave Absence Data-20200803 Ver 1.0.docx,['Business Process Design']
04 - SOS LLC_BPD_4LS-01 Replicate Annual Leave Absence Data-20200803 Ver 1.0.docx,['Business Process Design']
05 - MHD LLC_BPD_4LS-02 Replicate Sick Leave Absence Data-20200803 Ver 1.0.docx,['Business Process Design']
05 - SOS LLC_BPD_4LS-02 Replicate Sick Leave Absence Data-20200803 Ver 1.0.docx,['Business Process Design']
06 - MHD LLC_BPD_4LS-03 Replicate Maternity Leave Absence Data-20200803 Ver 1.0.docx,['Business Process Design']
06 - SOS LLC_BPD_4LS-03 Replicate Maternity Leave Absence Data-20200803 Ver 1.0.docx,['Business Process Design']
07 - MHD LLC_BPD_4LS-05 Replicate Authorized Unpaid Leave Absent Data-20200803 Ver 1.0.docx,['Business Process Design']
07 - SOS LLC_BPD_4LS-05 Replicate Authorized Unpaid Leave Absent Data-20200803 Ver 1.0.docx,['Business Process Design']
08 - MHD LLC_BPD_4LS-06 Replicate Death Leave Absent Data-20200803 Ver 1.0.docx,['Business Process Design']
08 - SOS LLC_BPD_4LS-06 Replicate Death Leave Absent Data-20200803 Ver 1.0.docx,['Business Process Design']
09 - MHD LLC_BPD_4LS-07 Replicate Compensatory Leave Absent Data-20200803 Ver 1.0.docx,['Business Process Design']
09 - SOS LLC_BPD_4LS-07 Replicate Compensatory Leave Absent Data-20200803 Ver 1.0.docx,['Business Process Design']
10 - MHD LLC_BPD_4LS-08 Replicate Emergency Leave Absent Data-20200803 Ver 1.0.docx,['Business Process Design']
10 - SOS LLC_BPD_4LS-08 Replicate Emergency Leave Absent Data-20200803 Ver 1.0.docx,['Business Process Design']
11 - MHD LLC_BPD_4LS-09 Replicate Hajj Leave Absent Data-20200803 Ver 1.0.docx,['Business Process Design']
11 - SOS LLC_BPD_4LS-09 Replicate Hajj Leave Absent Data-20200803 Ver 1.0.docx,['Business Process Design']
12 - MHD LLC_BPD_4LS-10 Replicate Iddah Leave Absent Data-20200803 Ver 1.0.docx,['Business Process Design']
12 - SOS LLC_BPD_4LS-10 Replicate Iddah Leave Absent Data-20200803 Ver 1.0.docx,['Business Process Design']
13 - MHD LLC_BPD_4LS-11 Replicate Marriage Leave Absent Data -20200803 Ver 1.0.docx,['Business Process Design']
